TSNE1,TSNE2,Is_Fraud
-79.76097,0.33019203,0
109.95256,10.66994,1
-58.769745,22.696852,0
0.08615718,6.559787,0
-3.4483266,-50.323208,0
-49.4076,30.216772,0
-88.65167,-2.0796316,0
8.778364,-47.756878,0
-0.14921832,70.71562,0
1.1630319,6.9926915,0
-30.957537,54.85678,0
92.79797,-30.247587,1
8.681381,-50.654583,0
32.86467,-41.31038,0
38.99335,44.486877,1
1.1628065,71.59343,0
-89.40885,-2.5413454,0
33.29867,-41.17231,0
57.156,30.662308,0
33.297,-41.187798,0
3.6675694,73.83913,0
-6.4105453,-50.537785,0
-19.842756,-71.42195,0
-22.70572,-73.15935,0
30.061138,-41.687943,0
-30.129469,56.049206,0
46.775864,23.85017,0
38.717392,-36.37819,0
46.006233,-35.280514,0
-19.805758,-71.42935,0
2.7212489,72.94949,0
-72.39731,7.948056,0
69.56176,31.865019,0
-36.37282,48.267178,0
-77.71927,0.7663554,0
12.443526,14.041912,0
-60.834385,19.439413,0
-28.449945,59.082726,0
-78.46248,0.5692274,0
-35.757305,48.981384,0
-69.341484,10.666827,0
-33.7463,52.335327,0
1.4071764,7.0584984,0
6.277786,77.299644,0
12.347462,13.882239,0
8.722485,-50.72946,0
-26.201984,-24.083622,1
-14.195203,-64.67109,0
21.688704,-38.577602,1
-81.60682,-0.53362787,0
-34.044994,51.948483,0
78.52535,39.89831,1
-3.802731,66.7895,0
38.407135,-36.708706,0
31.673067,-41.464214,0
30.707054,-41.649544,0
91.300934,-18.032625,0
53.419636,75.2143,1
44.085438,-41.943398,0
8.492363,-51.591255,0
-58.495266,22.875864,0
-78.4873,0.5186182,0
8.737467,-50.824883,0
-27.781755,-79.986824,0
11.082858,87.65919,0
39.553677,-35.97146,0
-46.200363,33.816826,0
-69.5922,9.364358,0
-36.431534,48.052,0
30.386574,-41.720413,0
-69.53228,10.096481,0
-36.166473,48.347816,0
-60.547455,19.640478,0
17.252708,92.90475,1
91.64928,-21.830793,0
-3.9727662,-50.631107,0
-28.584059,58.74773,0
30.720657,-41.68505,0
-2.7213168,4.8018203,0
39.06684,44.22923,1
50.42471,27.413301,0
-78.407776,0.5042987,0
-32.86425,52.785236,0
-46.81768,33.01137,0
92.05875,-22.587374,0
50.87016,64.080666,0
21.54958,18.531025,0
-2.7140803,4.791504,0
-21.441431,-72.65187,0
-1.858025,68.49282,0
34.91204,50.98875,1
-79.06922,0.29927,0
-7.7524056,-51.426365,0
92.988495,-30.335283,1
-44.795254,-1.1935699,0
52.990734,27.893793,0
-89.24228,-2.7324667,0
-38.23482,43.58064,0
-29.714132,56.290016,0
-67.46869,11.123354,0
32.293644,-41.55997,0
-30.568842,-10.760943,1
28.622858,57.701912,1
8.89053,-50.449265,0
-31.184774,56.068905,0
8.189616,12.03565,0
-60.2457,19.712534,0
-77.45968,0.6998497,0
-49.78105,28.2419,0
-42.630486,4.071588,0
-1.4398788,69.207985,0
-39.938328,41.235832,0
39.195873,-36.391785,0
-45.275932,34.003437,0
75.2644,38.32415,1
18.33412,94.46949,1
40.253414,-35.666134,0
34.84726,-40.71719,0
-36.180927,48.176624,0
-60.23715,19.695183,0
2.8838925,7.4851704,0
-4.181591,66.31304,0
14.388933,14.915045,0
8.749836,-51.268097,0
-39.29354,41.619164,0
30.410254,-41.820316,0
6.650386,78.28192,0
58.683743,29.738672,0
-2.9343843,4.4003534,0
39.219425,-36.379578,0
56.05684,-29.799158,0
78.179794,-7.4546814,0
8.216384,12.018494,0
-34.18681,50.853672,0
23.44734,19.64764,0
-46.70211,1.2898229,0
25.509716,24.472034,0
-38.220158,43.539726,0
-48.317852,31.170406,0
-35.896423,48.475266,0
-16.824102,-68.02903,0
7.0739803,11.888425,0
2.5032175,72.5843,0
8.465211,-51.820908,0
-4.344278,-55.882915,0
-27.692024,-80.97792,0
6.1873884,76.5108,0
25.37646,24.369953,0
5.3015423,74.88411,0
7.5002484,11.923349,0
41.51433,-35.022766,0
9.063979,-50.187675,0
-80.074356,-0.15766357,0
8.950474,-50.74992,0
-29.825745,55.804714,0
55.004852,-29.881308,0
58.420254,29.807163,0
-87.9879,-2.8439965,0
47.36201,24.162558,0
-48.946648,29.743656,0
108.39414,10.437763,1
38.923664,-36.896095,0
16.464584,16.314465,0
-13.351967,-65.84373,0
-18.598715,-70.38797,0
55.10103,-30.549833,0
-22.40939,-74.01261,0
8.954967,-50.800476,0
0.010035505,6.1943626,0
-3.3041923,-50.136818,0
-49.368053,29.144087,0
42.75492,-34.59135,0
53.375557,-31.490362,0
-6.9968843,-50.610443,0
92.67001,-27.53159,0
-81.75482,-1.0241337,0
-5.450557,-5.2889423,0
34.92457,-40.834747,0
26.854301,49.89735,1
105.58406,6.7115216,1
-30.165283,55.236366,0
77.95576,39.307457,1
-45.107307,33.86413,0
-27.832453,59.128098,0
-50.80593,-3.3443232,0
-2.5166316,4.840507,0
-42.622158,42.365517,0
-63.976643,12.4522505,0
-48.652695,29.964731,0
-16.431412,-67.88598,0
106.171974,9.481538,1
32.08364,-42.077633,0
31.98446,-42.50303,0
-77.344635,0.4590026,0
-68.26796,9.7821245,0
-7.7114215,-51.632713,0
30.78207,-41.884155,0
13.505111,83.36625,0
-8.520385,-32.36559,1
-30.876717,54.616802,0
-27.635881,59.288364,0
47.86241,-33.14555,0
-65.575066,12.711583,0
28.646599,50.056732,1
33.580235,-41.710876,0
49.104855,-32.585655,0
-30.907331,55.810226,0
69.80167,31.706753,0
-31.137426,53.846317,0
-23.845562,-8.20303,1
-38.071297,43.0812,0
1.2208439,6.6592274,0
33.66202,-41.722416,0
40.41865,43.847683,1
6.8864803,77.98202,0
-26.489918,-79.99904,0
-65.5643,12.5861435,0
25.239426,23.97722,0
-2.5096288,4.811288,0
-79.52067,-0.14422378,0
-43.12572,41.981365,0
10.843648,12.71565,0
8.960364,-51.574066,0
51.250187,67.45949,0
11.853031,13.257068,0
53.53104,-31.755156,0
-66.51216,11.223839,0
-23.454683,-74.53163,0
-76.58679,0.84398293,0
17.280155,91.9486,1
-3.3169177,66.8962,0
-33.337204,51.508106,0
-32.88482,51.977436,0
-22.621964,-74.43496,0
-33.591473,51.04484,0
58.09723,-29.701206,0
47.544823,-33.49639,0
49.448505,-32.479286,0
-49.12833,28.961214,0
-19.251455,-71.91667,0
56.183475,-30.138119,0
-68.712456,9.345848,0
-49.60404,28.060356,0
-89.06849,-3.1123054,0
-38.915173,41.860096,0
-75.64871,0.09723667,0
-4.0098906,66.20853,0
-4.6861353,65.64091,0
46.6435,-35.317787,0
56.551598,-30.10032,0
-37.982758,43.05172,0
73.97411,-3.2325685,0
-16.307608,-67.95356,0
-19.00264,-71.70899,0
-49.148785,28.967106,0
-81.06076,-1.0324997,0
-22.51144,-74.31774,0
-31.437136,53.158386,0
48.919914,-32.83206,0
-88.96966,-3.1127887,0
-27.765823,58.769768,0
16.716436,16.297054,0
-80.47602,-0.5394671,0
-81.463974,-0.9193491,0
86.13883,-14.945233,0
92.73166,-29.565914,1
14.944965,14.970263,0
23.233187,19.295628,0
-25.028084,-78.85074,0
56.550797,-30.174904,0
39.279114,-36.746033,0
39.278214,-36.775158,0
93.194984,-30.328405,1
4.1709857,73.70963,0
-39.27698,41.50925,0
-79.47771,-0.26510894,0
-38.13287,42.706806,0
-37.91842,43.03346,0
-13.057077,-66.54421,0
39.296005,-37.279064,0
-79.96726,-0.47085458,0
0.37496388,70.58862,0
21.430168,-38.923023,1
-89.109604,-3.215953,0
-35.792305,47.937897,0
34.03006,50.320602,1
1.4676253,6.61499,0
-47.48149,30.499609,0
1.1254144,6.44648,0
-77.11275,0.1538141,0
38.720863,-37.167442,0
4.19753,73.723145,0
-4.9034452,-50.580864,0
14.761915,14.841501,0
-60.19895,19.21152,0
15.166576,15.054342,0
8.584294,-52.08242,0
-54.32128,20.052538,0
-38.830616,41.85384,0
83.25738,-12.971238,0
13.371201,83.15674,0
52.6731,27.406563,0
-12.970218,-67.063416,0
25.500284,24.164738,0
-22.71601,-74.48665,0
-79.911156,-0.41899404,0
73.37694,-2.4136498,0
48.873837,-32.927757,0
58.234802,-29.749825,0
-27.73187,58.48619,0
92.40166,-26.317928,1
-45.738754,32.77124,0
22.550022,18.85389,0
-37.70093,43.166252,0
-66.51329,10.974037,0
51.229,67.88715,0
-44.414692,33.647255,0
28.59683,57.840218,1
-60.47571,18.64288,0
15.122282,-54.60936,0
-30.908379,53.41109,0
47.268845,-35.12,0
69.53315,31.557915,0
-70.429985,8.150785,0
22.47241,60.784767,0
-18.797304,-72.66095,0
-44.92861,33.403816,0
-12.961722,-67.3799,0
-77.162186,0.07465377,0
-49.67158,27.652035,0
-47.592896,30.48128,0
-47.07277,30.91683,0
20.000288,-40.08844,0
13.134236,-53.833984,0
9.106658,-52.072422,0
41.682034,-35.301483,0
83.40103,-13.492115,0
-60.25994,18.841505,0
-20.239584,-73.03588,0
-25.712196,-16.935534,1
-28.957684,55.86084,0
5.7156715,74.6822,0
23.628458,19.682383,0
-1.1441472,68.721146,0
-68.51323,9.173144,0
-16.758007,-26.26999,1
14.019387,85.14396,0
22.3684,60.954723,0
56.643017,-30.368431,0
7.0962663,77.389336,0
-26.09744,-80.43021,0
-6.106337,-56.415348,0
33.841625,-42.144238,0
46.79072,23.42328,0
-25.38764,-79.79207,0
-3.287523,-51.0195,0
-8.475612,-23.74621,1
54.024467,-31.90774,0
-33.24709,50.477055,0
38.437267,43.151047,1
-66.785736,10.680758,0
14.077897,-54.248135,0
-7.6870766,-23.60602,1
0.0062120636,70.03615,0
30.476734,-42.20722,0
-49.478607,27.572697,0
38.588303,-38.28607,0
-78.89082,-0.37260282,0
47.784416,-34.66613,0
-33.54948,50.3922,0
4.608947,73.452324,0
-44.76113,1.751247,0
15.7797365,-43.5714,0
-29.870539,-12.566551,1
-35.59858,47.8776,0
-26.338089,-81.23066,0
17.095139,-55.456455,0
-60.47018,18.158855,0
38.799294,-37.62897,0
6.9208455,76.89064,0
6.1464047,75.12666,0
54.095024,-28.353935,0
-77.05408,-0.12275282,0
-48.45399,29.158157,0
-33.26649,50.854633,0
-33.532204,50.40469,0
17.215084,16.38027,0
-24.563753,-78.77787,0
74.59854,37.688927,0
-79.369514,-0.5338607,0
17.459,91.817245,1
-43.681175,33.956844,0
56.36244,-30.468508,0
25.362799,23.532856,0
48.65662,-33.295,0
35.1714,-41.45201,0
34.72296,-41.75303,0
54.373833,-31.66739,0
74.49397,-3.7163823,0
-34.034737,18.037601,0
24.095083,19.597897,0
22.068895,18.369892,0
17.465008,91.80196,1
10.707849,12.482707,0
1.7312229,71.38626,0
52.596115,27.178839,0
33.795563,-42.290524,0
-44.275723,33.467606,0
-52.99578,20.599676,0
-64.29866,12.609003,0
71.19947,31.666698,0
-43.665733,33.929558,0
-52.989,20.55822,0
-77.68955,-0.5416925,0
78.60203,-7.6254587,0
-47.120102,30.578352,0
-82.132416,-2.9069958,0
-48.39306,29.103249,0
92.685936,-28.904375,0
32.867096,-43.222282,0
39.027157,-37.348858,0
11.266515,7.671482,0
57.668182,-30.376087,0
-26.97152,58.37347,0
-1.4598241,68.10439,0
57.358147,-30.447105,0
-31.491604,52.403202,0
28.557287,51.885612,1
51.117493,68.65438,0
15.805047,15.267867,0
-88.618454,-3.8936484,0
-69.16127,9.0547495,0
-48.945713,28.163437,0
-46.68409,1.1632352,0
11.209007,12.674344,0
-18.768553,-25.292986,1
17.480305,16.4363,0
-37.53565,42.81482,0
-66.21949,10.872087,0
-26.299627,-82.871346,0
-77.06109,-0.3056508,0
22.248726,18.424463,0
1.9931469,6.405728,0
41.47389,-35.650566,0
58.20468,-29.975973,0
-18.612371,-72.542755,0
-1.4417632,68.143974,0
33.247547,-43.232887,0
9.2707205,-52.236904,0
1.0057287,70.73003,0
-30.916067,52.79802,0
58.016804,-30.146988,0
-8.23168,-23.736204,1
58.65869,29.320446,0
47.073067,23.506424,0
72.688286,-1.0703917,1
-65.51479,12.575793,0
-27.650084,55.878166,0
33.18907,-43.04458,0
17.128283,-55.523083,0
36.13528,-41.15697,0
-16.191607,-21.272701,1
70.397446,-1.1599988,1
-26.194365,-18.600819,1
-30.60322,53.074448,0
-78.75608,-0.65734607,0
-18.356094,-72.60248,0
107.114426,10.177468,1
17.354183,-55.545643,0
74.68061,-3.825538,0
33.15172,-43.0181,0
13.217826,-54.15675,0
-65.8591,10.998141,0
-28.6804,21.71402,1
34.39375,-42.188015,0
12.158965,13.118451,0
13.491891,83.298485,0
16.692568,88.16788,0
15.430496,14.947138,0
-5.744625,-56.493996,0
15.27247,-54.88037,0
54.95459,-31.729452,0
9.456716,-52.275963,0
70.11108,31.492044,0
50.493248,-33.624615,0
-26.303268,-83.040634,0
54.99206,-31.779459,0
4.0850935,73.04661,0
9.42888,-52.19737,0
-1.387125,68.005356,0
23.551636,19.256609,0
7.079173,9.361201,0
-48.274284,28.938368,0
38.13058,42.47267,1
-33.31314,50.015194,0
-13.315918,-68.699684,0
47.68704,-35.40836,0
19.626308,-40.468777,0
-32.07408,51.72052,0
86.01906,-14.78111,0
-16.279139,-20.924774,1
-46.44997,30.433792,0
-47.671097,0.17540896,0
-37.321987,42.73119,0
-36.835457,43.01295,0
-25.135483,-80.20901,0
5.9983306,74.51663,0
108.68334,2.1778622,1
24.739204,20.041252,0
-46.288204,1.0488312,0
15.585133,-55.011703,0
-44.2805,33.139378,0
-18.423595,-72.747925,0
21.67082,-38.92475,1
16.84568,-55.504253,0
-45.154903,0.9474854,0
-80.88827,-1.8516421,0
-34.42369,46.598785,0
38.847282,41.947296,1
-49.403355,-2.7125251,0
38.58703,-38.35155,0
22.405872,60.51714,0
13.954319,-54.533543,0
-44.381485,32.682888,0
-75.13991,-0.53987867,0
-3.6227298,65.82916,0
54.06594,-32.3317,0
26.027946,21.018076,0
47.518456,-35.91379,0
8.947795,11.803153,0
-2.8334937,3.9647295,0
-69.2533,8.183959,0
53.50832,27.25895,0
9.294616,11.886379,0
37.179726,46.292755,1
15.74869,-43.90629,0
92.09179,-3.4936671,1
34.043564,-42.67965,0
-47.84586,29.28087,0
46.735832,23.179554,0
-36.58647,43.140743,0
30.810234,-44.109825,0
-88.67701,-4.3172464,0
20.66501,-39.543056,1
-46.738712,30.950268,0
58.0658,-30.739595,0
19.640257,93.773895,1
50.568325,-33.70858,0
-20.478035,-11.773296,1
69.230644,30.981369,0
13.736359,83.24306,0
17.641966,91.50696,1
-32.419693,51.243656,0
67.8587,30.064566,0
-30.687504,52.67697,0
86.12155,-14.8607435,0
106.044106,9.554443,1
25.548729,23.380735,0
53.00941,27.0477,0
14.212883,84.74345,0
-45.04884,-1.0726534,1
21.972496,57.068302,1
0.92268276,5.637635,0
-20.682627,-78.80632,0
1.1351513,70.60892,0
-68.512276,8.799622,0
-2.72133,4.0583615,0
-19.262213,-76.68864,0
-47.88921,-0.08626054,0
-25.650282,-27.171726,1
-64.37298,11.587724,0
-23.578173,-8.770891,1
19.132807,93.54015,1
-48.483856,28.272837,0
47.45798,-36.389038,0
-64.36726,11.563444,0
15.113933,14.642085,0
58.268814,-30.228525,0
-31.104668,52.325542,0
75.46895,-4.2963705,0
-52.798832,20.293636,0
-17.522175,-72.13136,0
17.149927,88.89605,0
-11.585316,-67.77834,0
16.986053,-55.578583,0
-76.98994,-1.0258844,0
-68.78666,8.570946,0
-50.435123,-3.356778,0
35.293438,48.807583,1
-30.219872,52.881474,0
56.982384,-31.029621,0
-68.42313,8.782154,0
10.551932,12.281039,0
78.69435,-7.5357685,0
-44.782417,-0.9585326,0
-5.7487526,-6.4083376,0
6.1137247,74.39414,0
47.409496,-36.832256,0
-25.987768,-27.505613,1
-65.178665,11.142063,0
17.737865,91.38514,1
-44.376602,2.6965377,0
-25.350525,-82.3259,0
-43.07782,33.999138,0
-12.485084,-68.448715,0
-79.70559,-1.6711606,0
89.52337,-5.8176794,1
-4.8689294,-51.359097,0
41.32015,43.47932,0
-32.245777,18.91549,0
-30.27888,52.883163,0
33.218235,-43.846893,0
-32.57526,50.902313,0
-47.043476,-3.6154962,0
-25.519258,-82.57909,0
12.855418,-54.359837,0
-25.680058,-27.311193,1
47.23717,23.41213,0
70.67278,31.415705,0
-43.05363,33.98965,0
15.839623,-55.210804,0
34.97361,-42.28452,0
53.636673,-32.87072,0
93.49962,-26.409336,0
-24.354683,56.56629,0
-32.918636,50.456146,0
10.808546,12.351703,0
-26.617369,55.83105,0
-26.035467,56.403065,0
-47.05795,-3.6725752,1
-45.463036,30.808912,0
-1.1070672,67.938286,0
-79.63894,-1.5864108,0
-82.02908,-3.5681963,0
-34.763165,45.014694,0
59.841682,28.57943,0
-44.882755,-1.3332732,1
33.543957,-43.85751,0
-64.112885,11.729024,0
-24.635897,56.50309,0
93.22914,-24.788355,0
-12.53436,-68.712685,0
0.5956855,5.2013764,0
-6.738881,-23.874863,1
-66.18475,10.430777,0
-18.403275,-76.16435,0
-76.77348,-1.2146916,0
-88.19466,-4.7856445,0
-53.505985,18.772062,0
-18.039604,-73.3108,0
8.276157,77.30564,0
20.126392,-40.157307,0
10.337582,12.158511,0
-79.08334,-1.4324945,0
-34.441788,45.69856,0
16.06218,86.62138,0
14.366101,84.31855,0
15.729894,14.817555,0
9.556248,-52.799404,0
-4.7044835,-50.78286,0
-48.720333,27.415302,0
-11.476334,-68.29897,0
84.002495,34.758923,1
-44.055737,32.443,0
54.468002,-32.44734,0
-26.610804,55.78536,0
-88.59763,-4.703591,0
51.42924,-34.426624,0
-20.687893,-79.1192,0
9.751357,-52.68521,0
16.072054,86.61312,0
-68.9119,8.252121,0
-76.99502,-1.4076563,0
-14.604534,-26.04781,1
-86.934746,-5.531715,0
-26.62117,-17.072376,1
-46.318966,29.744919,0
47.6037,-36.76016,0
-52.9844,19.43028,0
3.5026088,6.018048,0
-55.339542,16.512909,0
-24.727991,56.51935,0
35.88021,-42.043716,0
44.385334,-42.311924,1
-75.55495,-0.81752306,0
-82.65635,-3.941743,0
72.74404,-0.8996794,1
23.146309,56.965443,1
-35.98013,43.142803,0
56.630276,-31.740032,0
-7.7136183,-23.57265,1
57.00775,-31.658064,0
-52.801205,19.721973,0
50.463932,26.182266,0
-36.041172,43.011314,0
12.080071,7.782023,0
6.310195,74.27581,0
-52.673534,20.088781,0
47.571644,-37.07115,0
7.0691214,75.682846,0
-34.813442,44.420956,0
4.1661386,72.569916,0
-2.5566065,66.03969,0
50.513096,-34.919,0
16.447483,87.17396,0
-25.917418,56.276123,0
-2.7392633,3.8157315,0
92.72937,-22.599043,0
-43.654747,32.785038,0
70.386665,-1.0646664,1
20.006329,-55.553123,0
-26.859217,55.49682,0
-27.730993,54.591187,0
58.130486,-31.05698,0
-0.011832215,4.7635875,0
-48.478546,27.585287,0
40.904675,43.496292,1
107.04631,2.6318026,1
16.423973,-55.562702,0
-64.3267,11.492773,0
-35.507977,17.214678,0
49.04531,-35.674595,0
71.21793,31.36167,0
27.86473,50.300327,1
-26.90041,55.46367,0
9.720698,-52.83675,0
-81.71141,-3.7541628,0
-43.577408,32.811527,0
1.2846107,70.45365,0
-76.94561,-1.6384153,0
53.607494,-33.214817,0
-77.08838,-1.5921196,0
53.009605,-33.51045,0
-28.74553,20.910353,1
3.0881546,5.9419985,0
-24.316505,-82.060684,0
-11.061969,-68.13573,0
77.94618,33.561367,1
91.67382,-18.258512,0
14.556564,84.51845,0
-34.29561,45.565876,0
-44.93757,1.4517864,0
-10.644282,-68.01121,0
-73.62773,-0.67168057,0
13.88433,-54.97783,0
-29.611715,52.962883,0
-23.911482,-81.89377,0
11.593165,12.570312,0
-26.332434,24.06116,1
-53.16353,19.003534,0
54.433167,-32.651123,0
-0.31151083,68.58097,0
50.59741,-35.02754,0
10.111931,11.9950905,0
15.569509,85.878746,0
50.50489,69.87314,0
-25.274137,-82.79961,0
-25.826546,-83.30258,0
92.483284,-20.931902,0
11.838953,12.640179,0
11.830022,12.65584,0
52.731865,26.54828,0
-48.54913,27.181726,0
33.2125,-44.42972,0
-36.250835,41.853687,0
13.232126,13.187748,0
-36.433098,41.26808,0
-25.247524,-82.810776,0
108.893105,1.5996289,1
-25.315947,-82.85782,0
91.67898,-18.185795,0
51.539185,-34.66698,0
-75.87144,-1.8309408,0
-88.02072,-5.632153,0
33.984688,-44.305363,0
-34.980663,43.961952,0
22.334322,17.807148,0
-28.819637,-14.502004,1
19.860165,93.043106,1
25.350252,19.846653,0
24.38263,19.175726,0
5.0680585,73.09829,0
-25.765396,-83.32408,0
54.553284,27.14596,0
-11.357559,-23.665724,1
-26.538315,55.637142,0
-81.41719,-3.8989573,0
-24.931551,-8.238465,1
17.524315,-45.89615,0
-7.7759094,-9.378388,1
-88.47762,-5.117261,0
-46.734337,28.769108,0
32.81652,-44.56292,0
76.76065,33.228558,1
52.0869,-34.476143,0
-29.720858,52.7002,0
54.399586,-32.797466,0
92.85031,-22.797832,0
25.891954,23.205755,0
-2.455844,3.8670502,0
-54.82256,16.588402,0
13.143635,-54.832348,0
1.3647627,70.34833,0
-48.383354,27.433474,0
1.9255437,5.6587076,0
-8.2960415,-32.51462,0
-77.10261,-1.9478856,0
-33.774437,46.23204,0
-17.514345,-75.598816,0
-34.820198,17.444162,0
-65.93703,10.248223,0
13.145802,-54.872078,0
93.635666,-25.979841,0
-12.136384,-68.78441,0
12.103481,12.69741,0
14.42902,13.797023,0
-29.076857,51.888508,0
108.48469,1.7880155,1
92.55866,-20.799452,0
14.478107,84.18749,0
-65.28042,10.790707,0
47.785896,-37.412617,0
-44.065716,31.561584,0
104.83056,6.673546,1
47.459385,23.245432,0
2.9270751,7.3404374,0
4.3510127,72.50957,0
59.148014,28.614948,0
49.627514,73.14734,0
-53.687378,17.809193,0
24.61312,19.24345,0
-29.332941,52.823742,0
15.829022,86.09785,0
21.530416,17.392252,0
33.799316,-44.505173,0
-7.2543917,-8.849972,1
-22.231508,-18.603588,1
-28.16454,21.91574,1
-35.632652,17.169197,0
14.239634,-55.315636,0
91.63685,-17.55303,0
24.724964,19.501785,0
-35.80857,42.091682,0
37.198933,46.15243,1
50.808765,-35.234737,0
-20.040113,-79.24724,0
33.30002,-44.61815,0
-8.902034,-68.297615,0
59.524414,28.495056,0
20.998281,93.51434,1
52.71327,-34.21452,0
-29.929338,52.510227,0
-10.469514,-68.22864,0
56.374878,-32.47257,0
-11.379256,-68.64767,0
0.0015332233,68.660904,0
47.613605,23.250902,0
48.024277,23.395088,0
18.806177,-56.334236,0
13.499954,-55.089622,0
-52.888935,18.593943,0
4.8252883,72.81596,0
28.168066,50.66432,1
-2.2929296,-53.029587,1
73.14118,-1.2304792,0
-44.764584,30.43093,0
-8.657438,-9.586845,0
53.49569,-33.63541,0
-70.65501,-1.8447338,0
18.909937,-56.21488,0
-52.233482,20.277632,0
19.804413,-55.960487,0
1.7673846,5.4377794,0
91.75867,-18.298613,0
47.804985,-38.62192,0
44.59391,-42.322384,0
24.638218,19.24279,0
-34.768208,43.86892,0
-74.997574,-0.72253984,0
-14.477526,-18.932425,1
-33.68188,46.15518,0
-76.63979,-2.06208,0
-12.222806,-69.06181,0
49.669304,64.89282,0
12.236419,-54.74539,0
3.0877025,71.50259,0
-82.667755,-4.220295,0
-14.425685,-32.009304,1
-35.7788,37.486683,0
17.866266,-45.883705,0
-17.300972,-74.71795,0
-35.212784,43.240543,0
-62.81086,11.813987,0
28.329975,54.825428,1
-46.164234,0.48848316,0
-25.417057,-83.45688,0
3.5114272,5.890164,0
-22.706272,55.96934,0
-35.631535,42.040672,0
-29.231802,-13.7434435,1
0.94901186,4.8926425,0
68.03206,29.74001,0
-43.913006,31.449553,0
54.08889,26.887201,0
-29.156916,52.233166,0
-23.098322,-82.10264,0
91.6844,-17.661652,0
22.668995,17.712622,0
51.035416,-35.447987,0
-14.289989,-31.732712,0
34.6386,49.50683,1
34.127987,-44.786083,0
13.368105,13.021523,0
11.567622,7.613952,0
48.269733,23.341696,0
-64.83943,10.939291,0
13.798246,82.348656,0
-16.76147,-73.184456,0
-25.850075,-83.73674,0
-81.313034,-4.4085474,0
48.074043,23.33716,0
-81.67028,-4.276437,0
17.40224,-56.326237,0
-44.84011,-0.3479325,0
-86.89556,-6.4095316,0
-14.5143795,-32.136944,0
19.872015,-56.00727,0
73.65016,-1.8332781,0
77.79255,33.24765,1
-76.7453,-2.3703556,0
-5.101895,-51.256275,0
-17.151197,-74.003525,0
-70.27798,-1.8141439,0
15.724119,85.86961,0
-50.2248,-3.491657,0
49.571095,74.837814,1
-81.01387,-4.2311916,0
39.529648,-47.43561,0
26.227867,23.055412,0
-22.121946,-82.01569,0
-33.932148,17.859455,0
-71.64839,-1.4753538,0
17.812702,89.583015,1
17.975405,-56.463676,0
18.582489,90.94736,1
19.002361,-56.955383,0
78.01846,33.22913,1
93.711174,-26.528633,0
53.712696,26.710777,0
58.85699,-33.09123,0
21.070583,93.39063,1
71.985176,31.059708,0
-11.514988,-68.83577,0
86.22277,-14.751874,0
-52.43161,19.163088,0
-12.612928,-69.59805,0
-44.84131,-0.51535285,0
93.72519,-26.079662,0
-76.06636,-2.3922193,0
35.344967,-46.054703,0
38.573242,-47.524326,0
60.73507,28.125463,0
-9.72366,-67.906784,0
-29.184055,52.85274,0
17.90815,89.90866,1
-45.218822,29.240303,0
-19.81178,-79.317,0
58.88607,-33.145226,0
-22.241554,-19.226042,1
-35.916748,37.438747,0
33.96326,-44.862843,0
91.727425,-17.733477,0
-35.930958,36.912964,0
-27.406487,54.225403,0
15.833779,-44.008392,0
17.282059,88.170364,0
36.526604,-46.557564,0
-28.476612,19.877693,1
1.8479226,70.49083,0
-10.419524,-68.6281,0
77.66622,33.18009,1
-23.304695,55.96851,0
-44.977646,0.7189724,0
51.85072,-35.227856,0
-81.21806,-4.239387,0
14.386964,83.56705,0
69.64325,30.237019,0
51.930527,-35.234406,0
21.11029,93.36784,1
-54.76799,15.997314,0
-53.298176,17.166628,0
-44.246994,30.69672,0
-25.730389,25.048779,1
-42.828854,32.47436,0
-45.570015,-0.019301767,0
37.088486,-46.890453,0
8.465004,76.39842,0
9.294098,77.32018,0
-0.77186435,67.4664,0
-26.548658,55.013992,0
14.255413,-55.620125,0
-0.48992413,67.81083,0
13.4491,-55.251114,0
50.108215,-36.099033,0
1.8285651,5.2216954,0
48.29418,-38.303364,0
-22.671522,55.553173,0
-43.090424,32.18498,0
53.00473,26.197302,0
-54.901997,15.611077,0
24.334826,60.09338,1
-19.666183,-79.29977,0
-22.275232,55.923073,0
14.202266,83.078705,0
-35.99801,36.79952,0
6.708036,73.66806,0
-35.927223,37.03908,0
58.99085,-33.275055,0
81.388,35.546707,1
59.71531,28.276602,0
-19.91911,-79.67343,0
-33.918564,43.929253,0
11.405141,12.105025,0
13.037487,-55.32104,0
-24.977758,-83.39368,0
81.04233,35.071438,1
68.727196,29.774101,0
7.4835353,6.203504,0
-12.508996,-69.71982,0
-6.599494,-52.78345,0
-24.051931,-82.847404,0
-2.0935307,-52.663532,1
20.126152,-56.162636,0
-24.554945,-8.179644,1
93.01352,-22.404009,0
-45.740425,-2.8702445,0
-35.387196,41.57663,0
-4.9863634,-51.655163,0
-68.796425,-2.381179,0
-17.396019,-76.77954,0
-44.584297,-0.3342134,0
-11.099373,-68.96557,0
78.04535,33.135887,1
15.616284,85.62059,0
-48.010334,26.539164,0
4.819163,70.15687,0
-34.53353,42.585934,0
-80.61034,-5.2836075,0
16.51843,14.162439,0
-77.32458,-3.1308832,0
-44.068558,30.55378,0
47.175983,22.787981,0
38.227695,-47.56005,0
-19.839876,-79.55691,0
-0.97032875,67.058365,0
22.597128,60.430695,1
19.726707,-57.105843,0
12.637036,-55.19309,0
-68.99604,-2.4465086,0
6.8581314,73.71581,0
18.141897,90.10541,1
53.0909,-34.11212,0
